GEO_NAME,% vaccinated,Low income,% visible minority,% manufacturing,% wholesale trade,% transportation and warehousing,% retail trade,% information and cultural industries,% construction,% education services,% health care and social services,% accommodation and food services,% english nor french,median individual income,average individual income,income - % in bottom decile,income - % in top decile,average age,median age,population,% commuting by car or truck as driver,% commuting by car or truck as passenger,% commuting by vehicle,% commuting by public transit,% commuting by walking,% commuting by bicycle,% commuting by other method,% leaving for work between 5am and 6am,% leaving for work between 6am and 7am,% leaving for work between 7am and 8am,% leaving for work between 8am and 9am,% leaving for work between 9am and 12pm,% leaving for work between 12pm and 5am,% first generation immigrants,% second generation immigrants,% third generation or more immigrants
M1K,0.21,0.24600000000000002,0.7013363721122967,0.09052895672172277,0.026343299184612166,0.048714196111227265,0.11938114154296467,0.028015889609031987,0.052895672172276816,0.047041605686807444,0.12084465816433201,0.10620949195065858,0.037458609271523176,24065.0,30901.0,0.17089328226891626,0.023082496635959012,39.9,40.1,48434.0,0.44095238095238093,0.045,0.045,0.4719047619047619,0.02642857142857143,0.004761904761904762,0.010952380952380953,0.05952380952380952,0.16666666666666666,0.22047619047619046,0.195,0.1392857142857143,0.21928571428571428,0.5825132083290169,0.2591940329431265,0.15818916399046928
M1L,0.21,0.27699999999999997,0.6789165446559298,0.06604042129234272,0.025049814972957586,0.05607742670082551,0.11642470822658696,0.03131226871619698,0.04554511813265016,0.06148590947907771,0.11329348135496727,0.09649871904355252,0.03925288194951116,24539.0,33517.0,0.19152666179693206,0.04163623082542001,38.3,38.0,35081.0,0.4386317907444668,0.04024144869215292,0.04024144869215292,0.46680080482897385,0.03688799463447351,0.009054325955734407,0.008383635144198525,0.04929577464788732,0.1441985244802146,0.25653923541247486,0.20556673373574783,0.1488933601609658,0.19617706237424548,0.5509516837481698,0.2663250366032211,0.18257686676427526
M1M,0.28,0.187,0.4640247952180651,0.05945252352437981,0.030367835757057315,0.04662104362703165,0.09965782720273739,0.04063301967493584,0.059880239520958084,0.08083832335329341,0.0932420872540633,0.05902480752780154,0.020938946440379105,29387.0,44132.0,0.12688888888888888,0.10822222222222222,42.6,44.8,22913.0,0.5728900255754475,0.044501278772378514,0.044501278772378514,0.3483375959079284,0.02506393861892583,0.0035805626598465474,0.005626598465473146,0.05783009211873081,0.15916069600818833,0.26663254861821906,0.21596724667349027,0.12896622313203684,0.17195496417604914,0.4181053563523683,0.2647189021691014,0.31717574147853034
M1N,0.29,0.146,0.2763585694379935,0.05174589819099706,0.0357593605384939,0.04080774084981069,0.08792595708876735,0.04711821623895667,0.05721497686159024,0.08918805216659655,0.10180900294488851,0.0710980227177114,0.01427913403961308,35690.0,53379.0,0.1107756618671621,0.1544356711565258,43.0,45.2,22136.0,0.5641153081510935,0.04771371769383698,0.04771371769383698,0.31858846918489064,0.04125248508946322,0.01441351888667992,0.01341948310139165,0.04970178926441352,0.1341948310139165,0.2778330019880716,0.2539761431411531,0.13320079522862824,0.15159045725646123,0.2974918718067812,0.2724105898745936,0.4303297724105899
M1P,0.21,0.247,0.7645854657113613,0.10679611650485436,0.04086701286972228,0.04606005870399639,0.11379543915104989,0.02619101377286069,0.04086701286972228,0.056220365771054416,0.1065703319033642,0.0855723639647776,0.0557365996179346,24639.0,32085.0,0.16609938733832538,0.03165418652144316,40.5,39.3,45571.0,0.5133577789418544,0.05238344683080147,0.05238344683080147,0.3784704033525406,0.043740178103719225,0.003143006809848088,0.00890518596123625,0.0570979570455736,0.1608171817705605,0.2427972760607648,0.213986380303824,0.13724463069669984,0.18779465688842326,0.6227252047315741,0.25921292083712466,0.11817561419472247
M1R,0.22,0.213,0.5661455706841486,0.07778142435182146,0.033475549721037084,0.05677715786019035,0.1207745323268789,0.02888086642599278,0.07121759107318675,0.060715457827371186,0.10502133245815556,0.07745323268788973,0.03785702213959777,26028.0,34076.0,0.14370445687171665,0.04253516353160481,41.5,41.9,29858.0,0.5621414913957935,0.048565965583174,0.048565965583174,0.3418738049713193,0.03135755258126195,0.00650095602294455,0.009560229445506692,0.05621414913957935,0.16520076481835563,0.25239005736137665,0.19961759082217972,0.14378585086042064,0.1831739961759082,0.5383322125084062,0.273537323470074,0.1882985877605918
M1S,0.24,0.221,0.872953592206738,0.12010869565217391,0.04456521739130435,0.034782608695652174,0.1095108695652174,0.03206521739130435,0.04673913043478261,0.04891304347826087,0.09456521739130434,0.1,0.1716,21514.0,32520.0,0.16169354838709676,0.05241935483870968,43.4,44.3,37769.0,0.6088631984585742,0.06775850995504175,0.06775850995504175,0.28837508028259473,0.02472703917790623,0.004816955684007707,0.005459216441875401,0.034028892455858745,0.12648475120385233,0.2301765650080257,0.2375601926163724,0.2173354735152488,0.15441412520064204,0.7099174671898255,0.23663915572994182,0.05357867676904343
M1T,0.24,0.263,0.7509939625975556,0.09364234262449107,0.04384591293454432,0.03977450673347949,0.12276855621672408,0.03288443470090824,0.04384591293454432,0.05981835264641403,0.09990604447228311,0.07673034763545256,0.11068869717794999,22661.0,32616.0,0.18220400995170496,0.051807405239279965,44.0,44.6,34588.0,0.5300445103857567,0.064540059347181,0.064540059347181,0.361646884272997,0.02967359050445104,0.002967359050445104,0.010756676557863502,0.043397626112759644,0.1339020771513353,0.24183976261127596,0.23219584569732937,0.17841246290801188,0.1698813056379822,0.666813898704358,0.23748527679623085,0.09570082449941107
M1V,0.23,0.218,0.9470685535747105,0.13425296289100447,0.044491937050709154,0.03730328346609676,0.12220711093841072,0.02078880901496017,0.047600544006217216,0.042549057703516614,0.07732659801826307,0.13444725082572373,0.24390468304351826,19675.0,28117.0,0.1722386405615072,0.041466568156630954,42.3,43.0,54680.0,0.6123147092360319,0.1023945267958951,0.1023945267958951,0.25359179019384265,0.020068415051311288,0.004561003420752566,0.0068415051311288486,0.037628278221208664,0.12542759407069556,0.2095781071835804,0.22964652223489168,0.2522234891676169,0.14572405929304447,0.7398456166145929,0.23405623966182687,0.026098143723580224
M1W,0.25,0.209,0.8014636696288552,0.10947641713543921,0.04738208567719602,0.036347901341410645,0.11272176546949372,0.023150151449588922,0.04370402423193423,0.0590653396797923,0.09151882302033752,0.08935525746430117,0.1505298150841471,22832.0,33322.0,0.14994753410283315,0.056977964323189925,44.6,46.3,48471.0,0.5959958932238193,0.0736652977412731,0.0736652977412731,0.29928131416837783,0.02053388090349076,0.004106776180698152,0.006160164271047228,0.04106776180698152,0.1391170431211499,0.24486652977412732,0.2225359342915811,0.20713552361396304,0.1450205338809035,0.7099100982646874,0.22684507631193812,0.0631402885218482
M1X,0.23,0.091,0.9635573386827148,0.153125,0.040625,0.06375,0.105625,0.033125,0.025,0.04625,0.095625,0.074375,0.05496688741721854,25352.0,33962.0,0.0576731852833941,0.04806098773616175,37.1,36.2,15097.0,0.6654879773691655,0.07779349363507779,0.07779349363507779,0.24752475247524752,0.0049504950495049506,0.0014144271570014145,0.003536067892503536,0.06713780918727916,0.18515901060070672,0.24593639575971732,0.1696113074204947,0.1371024734982332,0.19434628975265017,0.6424749163879598,0.3321070234113712,0.025418060200668897
M2H,0.27,0.20800000000000002,0.7520408163265306,0.07852292020373515,0.03904923599320883,0.03777589134125637,0.09380305602716468,0.031409168081494056,0.038200339558573854,0.0730050933786078,0.11035653650254669,0.05602716468590832,0.08692070030895983,25523.0,39083.0,0.16394796613669213,0.10324179227751394,44.9,46.3,24497.0,0.5730042016806722,0.04884453781512605,0.04884453781512605,0.3445378151260504,0.022058823529411766,0.0015756302521008404,0.009453781512605041,0.03046218487394958,0.11134453781512606,0.2599789915966387,0.27888655462184875,0.1959033613445378,0.12394957983193278,0.6995918367346938,0.2310204081632653,0.06938775510204082
M2J,0.23,0.237,0.7075439200826731,0.07470037760630438,0.03579051058939419,0.03710392382203251,0.10047611229683139,0.03316368412411755,0.04613363979642095,0.06698407486455427,0.0986701691019537,0.06928254802167132,0.06087480626829688,25536.0,37472.0,0.18144223313517704,0.0743516843284225,40.3,39.0,58293.0,0.49950719495367635,0.04967474866942637,0.04967474866942637,0.4046915040410014,0.033313621131480384,0.003153952296471516,0.009461856889414548,0.03588328075709779,0.1180993690851735,0.2697160883280757,0.26675867507886436,0.17310725552050474,0.13623817034700317,0.7059937995177402,0.20840509817430244,0.08551498449879436
M2K,0.26,0.237,0.6597385901007071,0.04760061919504644,0.04218266253869969,0.024380804953560372,0.103328173374613,0.02979876160990712,0.034055727554179564,0.08475232198142414,0.10835913312693499,0.04643962848297214,0.046160391406083814,32492.0,52957.0,0.18840889649272882,0.16124893071000856,42.9,40.4,23852.0,0.5561797752808989,0.03932584269662921,0.03932584269662921,0.3539325842696629,0.03698501872659176,0.0018726591760299626,0.010767790262172285,0.018726591760299626,0.0898876404494382,0.26779026217228463,0.3309925093632959,0.19101123595505617,0.10252808988764045,0.6542416452442159,0.2191516709511568,0.1268209083119109
M2L,0.31,0.147,0.5143962183068328,0.057755775577557754,0.040429042904290426,0.022277227722772276,0.07178217821782178,0.024752475247524754,0.054455445544554455,0.066006600660066,0.16006600660066006,0.04455445544554455,0.04029147021003,41978.0,131005.0,0.11230636833046471,0.3588640275387263,42.6,45.0,11717.0,0.6550598476605005,0.03373231773667029,0.03373231773667029,0.2546245919477693,0.03808487486398259,0.003264417845484222,0.014145810663764961,0.035908596300326445,0.07181719260065289,0.24918389553862894,0.3101196953210011,0.23286180631120784,0.10119695321001088,0.529664660361135,0.28503869303525364,0.18572656921754085
M2M,0.27,0.263,0.6877590054191903,0.06783369803063458,0.03282275711159737,0.026570803376055017,0.10847139731165989,0.025633010315723664,0.05032822757111598,0.06877149109096593,0.10315723663644889,0.07439824945295405,0.06772221351308982,23382.0,40996.0,0.21287284144427002,0.10863422291993721,43.8,43.5,32320.0,0.4703661759154398,0.04869762174405436,0.04869762174405436,0.4197810494526236,0.04303510758776897,0.003775009437523594,0.013967534918837296,0.03397508493771234,0.1049452623631559,0.25217063042657606,0.271045677614194,0.21064552661381652,0.12684031710079274,0.7238960624900367,0.18699186991869918,0.08911206759126415
M2N,0.22,0.289,0.7001533231117926,0.04892440073755378,0.0395820528580209,0.022003687768899816,0.08506453595574677,0.032575291948371235,0.029870928088506454,0.07510755992624463,0.0942839582052858,0.04990780577750461,0.05920486869087782,28236.0,46930.0,0.2376967523411038,0.1407982997941157,39.9,37.0,75897.0,0.44944503573057626,0.03147331610156606,0.03147331610156606,0.4356089402463129,0.07115706249049719,0.003040900106431504,0.009274745324616087,0.01839464882943144,0.07585892368501064,0.25858923685010643,0.3551231377318334,0.20507753116448768,0.08665247795682578,0.6968202119858676,0.19652023198453436,0.10665955602959802
M2P,0.33,0.142,0.44473007712082263,0.0451693851944793,0.0451693851944793,0.018820577164366373,0.07528230865746549,0.026348808030112924,0.033877038895859475,0.07026348808030113,0.164366373902133,0.033877038895859475,0.03188775510204082,49124.0,128033.0,0.11160714285714286,0.40561224489795916,43.1,45.8,7843.0,0.6483870967741936,0.03387096774193549,0.03387096774193549,0.27580645161290324,0.027419354838709678,0.0,0.014516129032258065,0.016129032258064516,0.0967741935483871,0.2629032258064516,0.3241935483870968,0.22580645161290322,0.07419354838709677,0.4967866323907455,0.2647814910025707,0.2377892030848329
M2R,0.25,0.23199999999999998,0.4391833722789325,0.09716506630086877,0.033150434385002286,0.04046639231824417,0.10631001371742113,0.021490626428898034,0.06035665294924554,0.06218564243255601,0.12345679012345678,0.06652949245541838,0.05478604996289884,23861.0,35792.0,0.17100371747211895,0.07038413878562577,43.4,43.6,40792.0,0.49075081610446136,0.05223068552774755,0.05223068552774755,0.411588683351469,0.031011969532100107,0.0073449401523395,0.007616974972796518,0.050312754963285286,0.16045689420723416,0.22790318194180037,0.2374218112591787,0.14549904813706827,0.17840630949143324,0.6962243266510885,0.20821547165170337,0.09556020169720822
M3A,0.23,0.205,0.5503550210114476,0.06613392119041059,0.03664921465968586,0.03692477266464591,0.10057867181041609,0.03554698263984569,0.05400936897216864,0.06613392119041059,0.10691650592449711,0.060347203086249655,0.02875722543352601,29409.0,42628.0,0.1408715795569712,0.09700304039380339,40.0,39.9,34615.0,0.562685093780849,0.0539651201052978,0.0539651201052978,0.3468246133596578,0.02566633761105627,0.003290556103981573,0.008226390259953932,0.045409674234945706,0.1378743007568279,0.27179993418887793,0.23790720631786771,0.13820335636722605,0.16847647252385653,0.5267352557600348,0.26938124909433414,0.20388349514563106
M3B,0.34,0.11900000000000001,0.4896343761779118,0.03587786259541985,0.0450381679389313,0.021374045801526718,0.07404580152671755,0.03435114503816794,0.04045801526717557,0.0816793893129771,0.14274809160305343,0.03435114503816794,0.033783783783783786,47756.0,89087.0,0.09201060204468005,0.35857629685725106,44.7,47.1,13324.0,0.6728515625,0.044921875,0.044921875,0.21875,0.0419921875,0.005859375,0.0146484375,0.017595307917888565,0.10263929618768329,0.25219941348973607,0.3284457478005865,0.198435972629521,0.10068426197458455,0.5054655107425556,0.290991330569167,0.20392009046362608
M3C,0.31,0.27699999999999997,0.6553518012745481,0.06251669783596046,0.035265829548490515,0.04755543681538873,0.11007213465134918,0.037403152551429335,0.0392733101790008,0.06385252471279722,0.09831685813518568,0.07373764360138926,0.053929121725731895,26270.0,40116.0,0.18296488946684006,0.0706111833550065,41.3,40.4,39153.0,0.5097350781998085,0.035429300989466964,0.035429300989466964,0.3827002872646026,0.05681455473986594,0.005106926268751995,0.00989466964570699,0.046600702202361954,0.12416214490903288,0.24449409511650175,0.26077242259814876,0.15703798276412384,0.16693265240983082,0.623927178153446,0.2626788036410923,0.11339401820546163
M3H,0.3,0.153,0.35098438560760353,0.0661317772915147,0.03817165086311695,0.03646973012399708,0.10065645514223195,0.024070021881838075,0.0537320690493557,0.08533916849015317,0.12253829321663019,0.05762217359591539,0.03185840707964602,31943.0,55270.0,0.10840256026147352,0.16682554814108674,40.6,40.1,37011.0,0.5319932049830125,0.03482446206115515,0.03482446206115515,0.3856172140430351,0.029161947904869763,0.0056625141562853904,0.01217440543601359,0.03596714811668083,0.11158312092891533,0.26111583120928916,0.28802039082412917,0.1534975927499292,0.1500991220617389,0.5018329938900203,0.2930074677528853,0.20529531568228107
M3J,0.2,0.24600000000000002,0.684189801141957,0.1342134213421342,0.039603960396039604,0.04877154382104877,0.11514484781811514,0.021635496883021636,0.07297396406307298,0.06637330399706637,0.08030803080308031,0.07847451411807847,0.05182567726737338,22966.0,30064.0,0.20039292730844793,0.026719056974459726,38.1,34.8,25473.0,0.4703877290157648,0.052833404345973584,0.052833404345973584,0.4141457179377929,0.04772049424797614,0.008521516829995739,0.006391137622496805,0.0587984661269706,0.17256071580741372,0.2390285470813805,0.19471665956540266,0.12995313165743502,0.20451640391989775,0.6373301831069108,0.2780074817877535,0.08485922425674346
M3K,0.24,0.151,0.38153310104529614,0.11844331641285956,0.038917089678511,0.0338409475465313,0.1116751269035533,0.02707275803722504,0.12690355329949238,0.05414551607445008,0.1065989847715736,0.06260575296108291,0.05774058577405858,28128.0,39569.0,0.1096234309623431,0.07196652719665272,42.6,42.5,5997.0,0.5281954887218046,0.06578947368421052,0.06578947368421052,0.35902255639097747,0.039473684210526314,0.0,0.0037593984962406013,0.06578947368421052,0.20300751879699247,0.2800751879699248,0.16541353383458646,0.11654135338345864,0.16729323308270677,0.5670731707317073,0.3057491289198606,0.12630662020905922
M3L,0.22,0.179,0.68972503617945,0.16546762589928057,0.03896882494004796,0.06354916067146282,0.10731414868105515,0.016786570743405275,0.09832134292565947,0.039568345323741004,0.09352517985611511,0.0803357314148681,0.08391003460207612,24411.0,31103.0,0.12330349408027722,0.022523823274617383,41.3,41.3,17339.0,0.5542818610923803,0.06743088334457181,0.06743088334457181,0.3452461227242077,0.024275118004045852,0.0,0.009440323668240054,0.0964261631827377,0.21240728253540123,0.24140256237356708,0.153068105192178,0.11260957518543493,0.18476062036412677,0.6138929088277858,0.3247467438494935,0.06136034732272069
M3M,0.23,0.20199999999999999,0.5918241577649959,0.13735609368797141,0.03453751488685986,0.053592695514092896,0.09726081778483525,0.01627630011909488,0.10758237395791981,0.054386661373560935,0.09527590313616514,0.06312028582770941,0.057196339434276204,26304.0,32923.0,0.13694068678459936,0.030593132154006244,40.5,40.2,24046.0,0.5039787798408488,0.0641025641025641,0.0641025641025641,0.39610963748894784,0.023872679045092837,0.0022104332449160036,0.009283819628647215,0.08580274214949138,0.21627598407784165,0.24590888987173817,0.16275984077841663,0.10349402919062362,0.18575851393188855,0.5845490034929114,0.301417711115677,0.11423875077049517
M3N,0.2,0.318,0.8153364632237872,0.19601328903654486,0.03571428571428571,0.0650609080841639,0.11461794019933555,0.011351052048726468,0.08250276854928018,0.03626799557032115,0.08554817275747509,0.07142857142857142,0.08064516129032258,21074.0,26311.0,0.21124894616403708,0.007708057328676382,37.0,35.2,41958.0,0.5140706806282722,0.09195026178010471,0.09195026178010471,0.34914921465968585,0.028795811518324606,0.007853403141361256,0.008835078534031414,0.0899869109947644,0.2107329842931937,0.2032068062827225,0.13219895287958114,0.10863874345549739,0.2555628272251309,0.622607439508848,0.3233417599614783,0.054050800529673766
M4A,0.28,0.222,0.5584415584415584,0.06595744680851064,0.02553191489361702,0.04184397163120567,0.1198581560283688,0.032624113475177303,0.05602836879432624,0.07163120567375887,0.11063829787234042,0.06099290780141844,0.03929203539823009,27508.0,38431.0,0.1467044649184975,0.06626506024096386,43.8,44.2,14443.0,0.5236122618061309,0.04473902236951118,0.04473902236951118,0.39022369511184757,0.033140016570008285,0.004142502071251036,0.004142502071251036,0.05970149253731343,0.15339966832504145,0.2877280265339967,0.22470978441127695,0.1285240464344942,0.14676616915422885,0.5315542733501623,0.27335016227912007,0.19473494410385864
M4B,0.24,0.209,0.3685483870967742,0.058793456032719835,0.032719836400818,0.04550102249488753,0.09713701431492842,0.04447852760736196,0.06441717791411043,0.07770961145194274,0.09764826175869121,0.07924335378323108,0.0239247311827957,29895.0,44477.0,0.15718157181571815,0.1073170731707317,41.1,41.9,18628.0,0.5036057692307693,0.045072115384615384,0.045072115384615384,0.3996394230769231,0.029447115384615384,0.01141826923076923,0.010216346153846154,0.058929645219482865,0.14912808177991582,0.26819001803968734,0.2291040288634997,0.13349368610944076,0.16175586289837643,0.392741935483871,0.27903225806451615,0.3282258064516129
M4C,0.24,0.22,0.45011276984212223,0.04534883720930233,0.019767441860465116,0.038953488372093024,0.0996124031007752,0.05155038759689923,0.04941860465116279,0.08856589147286821,0.10368217054263566,0.07616279069767441,0.03405906445354602,29627.0,42058.0,0.16173931808372896,0.08847647820457488,39.4,39.4,46866.0,0.3561487565594342,0.03308236367784623,0.03308236367784623,0.5224731918777094,0.048825005703855805,0.03034451289071412,0.00889801505817933,0.040383299110198494,0.13118868355007984,0.2557608943645905,0.27971708875199636,0.1405430070727812,0.15240702715035365,0.4317937701396348,0.26348012889366274,0.3048335123523093
M4E,0.28,0.111,0.16104263487573248,0.029211956521739132,0.025815217391304348,0.0234375,0.07438858695652174,0.08186141304347826,0.03226902173913043,0.11277173913043478,0.08899456521739131,0.06216032608695652,0.00683967008650171,49069.0,78876.0,0.08457511075312123,0.2907772855416835,40.1,41.9,25044.0,0.4893171344784248,0.048177628822790114,0.048177628822790114,0.3322161709258483,0.06619187264348554,0.0469208211143695,0.01717637201508169,0.02931323283082077,0.10343383584589615,0.2797319932998325,0.32077051926298156,0.14530988274706869,0.12018425460636516,0.22145888058193575,0.2919781774095777,0.48676500303091536
M4G,0.33,0.078,0.19595852166976868,0.03858980466888995,0.03430204859456884,0.016198189614101955,0.07289185326345879,0.04287756074321105,0.03144354454502144,0.09623630300142925,0.1010004764173416,0.04478323010957599,0.004487856388595565,57528.0,119472.0,0.05904156738151972,0.44426793751654753,41.0,43.3,19076.0,0.5898778359511344,0.04944735311227458,0.04944735311227458,0.2513089005235602,0.07038976148923792,0.029668411867364748,0.009307737056428156,0.019197207678883072,0.08318789994182664,0.3216986620127981,0.36067481093659104,0.13089005235602094,0.08493310063990692,0.2491358681201808,0.280776389258176,0.47035362935389524
M4H,0.25,0.47700000000000004,0.8186249358645459,0.0623342175066313,0.03050397877984085,0.09549071618037135,0.11604774535809019,0.027188328912466843,0.050397877984084884,0.04177718832891247,0.08222811671087533,0.08156498673740054,0.0691872427983539,19115.0,26716.0,0.3065637065637066,0.012355212355212355,34.1,32.4,19688.0,0.3930589184826473,0.03631961259079903,0.03631961259079903,0.46569814366424533,0.0847457627118644,0.00887812752219532,0.0129136400322841,0.054838709677419356,0.12741935483870967,0.2153225806451613,0.20483870967741935,0.1629032258064516,0.2346774193548387,0.7064408519373877,0.23479599692070824,0.0590197587888119
M4J,0.24,0.17,0.3154418996768301,0.038451679056652144,0.02537810817739041,0.027428864393745193,0.0904896180466547,0.06331709817995386,0.045629325813893874,0.11099718021020251,0.09894898743911817,0.07023840041015124,0.04036440084092502,33899.0,52315.0,0.11949509116409537,0.1584852734922861,40.4,40.8,35738.0,0.3981285843646242,0.03954120132810142,0.03954120132810142,0.44159372170238453,0.05131300935707818,0.05916088137639602,0.00996076063990341,0.027777777777777776,0.10356280193236715,0.26721014492753625,0.31431159420289856,0.15489130434782608,0.1322463768115942,0.34508922298721373,0.29900238864690176,0.3559083883658845
M4K,0.27,0.161,0.24235143360563832,0.03205984504408229,0.021907560780122896,0.024044883783061716,0.07908095110873631,0.07427197435212396,0.04060913705583756,0.10339300026716537,0.0993855196366551,0.0785466203580016,0.02810603641009262,37297.0,61261.0,0.11634260003213884,0.22368632492367024,41.4,41.5,31583.0,0.3286309714652132,0.02981724911830715,0.02981724911830715,0.4597627444693812,0.09169605642834242,0.0766271240782302,0.013786470022443091,0.030458480282141712,0.0920166720102597,0.23116383456235973,0.3270278935556268,0.18082718820134658,0.13850593138826547,0.3390997917667788,0.2838378984462598,0.37706230978696137
M4L,0.23,0.16,0.28272332506203474,0.03446433342238846,0.022976222281592306,0.025113545284531125,0.08121827411167512,0.0734704782260219,0.03980764092973551,0.09724819663371627,0.0836227624899813,0.07507347047822602,0.031211562115621157,40227.0,62412.0,0.12238898344422094,0.20748878229924184,38.9,39.7,32640.0,0.4176968119713728,0.04163955757970072,0.04163955757970072,0.38126219908913467,0.07254391672088484,0.07384515289525048,0.013337670787247886,0.027325959661678594,0.10702667534157449,0.27423552374756016,0.2966818477553676,0.1707872478854912,0.1236174365647365,0.27155707196029777,0.28613523573200994,0.44215260545905705
M4M,0.21,0.19399999999999998,0.41902748414376323,0.050771869639794166,0.035334476843910806,0.024356775300171527,0.07753001715265866,0.07615780445969125,0.03430531732418525,0.06758147512864494,0.0751286449399657,0.09399656946826758,0.08428482457961387,35272.0,54595.0,0.15728685426291475,0.18437631247375053,39.7,38.8,24689.0,0.3610078479966956,0.047501032631144156,0.047501032631144156,0.38744320528707143,0.1036761668731929,0.08467575382073524,0.0161090458488228,0.024370095002065262,0.09169764560099132,0.2325485336637753,0.35192069392812886,0.18504750103263115,0.11400247831474597,0.346723044397463,0.2930232558139535,0.36046511627906974
M4N,0.33,0.095,0.2148978246539222,0.02877237851662404,0.03324808184143223,0.010230179028132993,0.06585677749360613,0.04283887468030691,0.02877237851662404,0.08887468030690537,0.10677749360613811,0.03964194373401535,0.010437051532941943,61680.0,209258.0,0.07526178010471204,0.5337041884816754,42.1,44.1,15330.0,0.4995871180842279,0.037985136251032205,0.037985136251032205,0.36416184971098264,0.06688687035507845,0.009083402146985962,0.022295623451692816,0.01568951279933939,0.08092485549132948,0.28736581337737405,0.3592072667217176,0.1791907514450867,0.07762180016515277,0.28378378378378377,0.26862228081740275,0.4475939353988134
M4P,0.24,0.2,0.30452160879340495,0.03289977046671767,0.026013771996939557,0.019892884468247895,0.07995409334353482,0.05470543228768172,0.04093343534812548,0.09181331293037491,0.09372609028309105,0.05547054322876817,0.014724232592962317,40888.0,63569.0,0.1552111972006998,0.18120469882529366,40.8,37.8,20039.0,0.3411386593204775,0.02938475665748393,0.02938475665748393,0.494949494949495,0.1115702479338843,0.01652892561983471,0.006887052341597796,0.02662993572084481,0.08356290174471992,0.28145087235996324,0.33930211202938476,0.15564738292011018,0.11340679522497704,0.41643767174619034,0.2508118910816887,0.33300024981264054
M4R,0.29,0.099,0.23334765792866352,0.03021370670596905,0.026529108327192335,0.012527634487840826,0.06337509211495947,0.0552689756816507,0.03021370670596905,0.0950626381724392,0.10022107590272661,0.04642593957258659,0.007901668129938543,52928.0,121951.0,0.08384547848990342,0.40956979806848115,39.4,39.4,11394.0,0.41247672253258844,0.032588454376163874,0.032588454376163874,0.4264432029795158,0.0931098696461825,0.020484171322160148,0.015828677839851025,0.0186219739292365,0.0633147113594041,0.27281191806331473,0.39385474860335196,0.17411545623836128,0.07635009310986965,0.3116938950988822,0.2687016337059329,0.41960447119518485
M4S,0.25,0.145,0.2909692487349163,0.031316509577379144,0.03496503496503497,0.012769838856795378,0.0732745515354211,0.05411979325022803,0.027363940407418668,0.10276679841897234,0.09364548494983277,0.047734873821830344,0.012057416267942584,48805.0,70509.0,0.11363195656389374,0.2658522396742292,41.1,38.8,26506.0,0.33456289192180005,0.026558465510881594,0.026558465510881594,0.5119881962375508,0.09738104020656584,0.019918849133161196,0.009221689413500553,0.018819188191881917,0.08191881918819188,0.2690036900369004,0.3804428044280443,0.16568265682656827,0.08413284132841328,0.38419618528610355,0.2615803814713896,0.35402880498248346
M4T,0.36,0.10099999999999999,0.15240384615384617,0.022277227722772276,0.024752475247524754,0.017326732673267328,0.06023102310231023,0.04785478547854786,0.019801980198019802,0.07755775577557755,0.07343234323432343,0.03712871287128713,0.004312410158121706,60356.0,165548.0,0.08052073288331726,0.44792671166827386,44.4,45.0,10463.0,0.371900826446281,0.03512396694214876,0.03512396694214876,0.4369834710743802,0.10537190082644628,0.025826446280991736,0.024793388429752067,0.012396694214876033,0.07541322314049587,0.26962809917355374,0.384297520661157,0.16735537190082644,0.08987603305785125,0.28475228475228476,0.25204425204425207,0.46416546416546417
M4V,0.35,0.12300000000000001,0.19531903037057677,0.022573363431151242,0.02347629796839729,0.014898419864559819,0.072686230248307,0.05598194130925508,0.02347629796839729,0.09345372460496613,0.09932279909706546,0.05282167042889391,0.00712719298245614,54838.0,161642.0,0.10100446428571429,0.37779017857142855,44.9,43.8,18241.0,0.3546059933407325,0.02774694783573807,0.02774694783573807,0.451165371809101,0.12319644839067703,0.025527192008879023,0.018312985571587125,0.018312985571587125,0.0660377358490566,0.2602663706992231,0.36792452830188677,0.1997780244173141,0.08712541620421754,0.3282251323488437,0.2705488994148788,0.40122596823627754
M4W,0.35,0.127,0.2534770514603616,0.025089605734767026,0.031660692951015534,0.014336917562724014,0.06451612903225806,0.05077658303464755,0.022102747909199524,0.08422939068100359,0.08721624850657109,0.047192353643966546,0.0075888237323214905,59097.0,210238.0,0.10889355742296919,0.4411764705882353,45.3,46.1,14561.0,0.35095785440613025,0.029885057471264367,0.029885057471264367,0.37547892720306514,0.18773946360153257,0.03984674329501916,0.017624521072796936,0.013016845329249618,0.08346094946401225,0.22664624808575803,0.4004594180704441,0.2029096477794793,0.07197549770290965,0.3748261474269819,0.25208623087621695,0.37273991655076494
M4X,0.25,0.353,0.6268178456987922,0.04179233089185696,0.024558380008616976,0.031451960361912966,0.1029728565273589,0.043515725980180955,0.021542438604049977,0.07712193020249893,0.09909521757862991,0.13054717794054288,0.029741589468551925,23366.0,39823.0,0.2776818742293465,0.07225647348951911,39.7,38.0,20822.0,0.1565217391304348,0.015856777493606138,0.015856777493606138,0.5375959079283887,0.2030690537084399,0.07263427109974424,0.01381074168797954,0.037340153452685425,0.11304347826086956,0.16879795396419436,0.2644501278772379,0.2030690537084399,0.21381074168797953,0.5716046339659847,0.22356421000739463,0.20483115602662066
